,id,ad_type,start_date,end_date,created_on,lat,lon,l1,l2,l3,l4,l5,l6,rooms,bedrooms,bathrooms,surface_total,surface_covered,price,currency,price_period,title,description,property_type,operation_type
456,jpXmBdSDD+7H8I3GqSkJZg==,Propiedad,2020-08-25,9999-12-31,2020-08-25,-34.6887019715,-58.6933297276,Argentina,Bs.As. G.B.A. Zona Oeste,Merlo,,,,4.0,2.0,2.0,,,120000.0,USD,,Casa en Venta en Libertad,"TREINTA Y TRES ORIENTALES 1467 E/ BALCARCE Y MARIO BRAVO - LIBERTAD, MERLO. 

Sobre asfalto - Luz - Gas natural - Agua por bombeador - Pozo ciego - Rejas al frente - Portón peatonal - Cochera cubierta con portón corredizo manual - Jardín al frente - Pasillo lateral de servicio - Recibidor - Living amplio - Cocina/comedor amplia con mesada - 1 Habitación mediana con placard - 1 Habitación grande con placard - Fondo libre - Parrilla - Galería con lavadero - Quincho al fondo con baño - Lote de 8,66 x 30 mts.² - 300 mts.² totales.

ESCRITURA - PLANOS - IMPUESTOS AL DÍA. 

PRECIO DE VENTA: U$S 120.000.- CON POSIBILIDAD DE ANTICIPO DE U$S 60.000 Y CUOTAS A CONVENIR.",Casa,Venta
457,8GjKRu+tluwwz7ac9qDBTQ==,Propiedad,2020-07-02,2021-06-08,2020-07-02,-34.9585878,-54.9369746,Uruguay,Maldonado,Punta del Este,Playa Brava,,,4.0,3.0,2.0,158.0,146.0,450000.0,USD,Mensual,Apartment - Playa Brava,"Quartier del Mar<br>Parada 10 Playa Brava<br>Living comedor<br>cocina<br>toilette<br>3 dormitorios en suite <br>vestidor<br>Garaje<br>amenities<br>Cancha de Tenis<br>Deck - Solarium, pileta cubierta climatizada<br>Gran pileta exterior semi climatizada con sector para niños<br>Gimnasio de ultima tecnología<br>Spa con vestuarios y saunas independientes<br>Sala de relax<br>Grupo electrógeno<br>Dos modalidades de laundry<br>Quincho con parrillas<br>SUM / Microcine<br>Recepción y Seguridad 24hs<br>Servicios de playa y toallas<br>Servicio de mucamas<br>Cocheras, Cocheras de cortesía, bauleras, vestuario de personal<br><br>Martillero Responsable: Mariano Carro C.S.I: 3687",Departamento,Venta
458,Dhvt/IyLzoEbFyBo/Fs36Q==,Propiedad,2020-12-10,9999-12-31,2020-12-10,-32.9468258,-60.6470825,Argentina,Santa Fe,Rosario,,,,,,,12.0,,21000.0,USD,Mensual,EDIFICIO INTELIGENTE DE COCHERAS,Edificio inteligente con 6 niveles de cocheras. Precio de lanzamiento. Entrega en abril aprox. Financiación. Ideal inversores,Cochera,Venta
459,bnrRPWX1IjZaLBX+Utgyjw==,Propiedad,2021-05-01,9999-12-31,2021-05-01,-34.6364455,-58.487341,Argentina,Capital Federal,Velez Sarsfield,,,,2.0,1.0,1.0,,,93300.0,USD,,"Departamento en Venta en Velez sarsfield, Capital federal U$S 93300","Venta de Departamento 2 AMBIENTES en Velez Sarsfield, Capital Federal

Amplia financiación, hasta 48 cuotas en pesos. 

Departamento en venta de 2 ambientes al frente con balcón corrido. cocina semi-integrada, dormitorio con placard y baño completo. 42.16 m2 cubiertos. apto profesional. hay cocheras disponibles excelente ubicación cerca de medios de transporte y comercios.

FECHA DE ENTREGA: 03/2023

Aviso legal: Se deja constancia que las medidas,superficies, m2 y proporciones consignadas son aproximadas y pueden variar respecto del titulo de propiedad respectivo, al igual que las medidas parciales y/o de los ambientes están sujetas a verificación y/o ajuste. El valor indicado de expensas, si las hubiere, está sujeto a variación.

 XINTEL(MLM-MLM-911)",Departamento,Venta
460,BOb7IUqHc3IflcLOFTDBkA==,Propiedad,2020-05-28,2020-06-01,2020-05-28,-34.6016571295,-58.4342667884,Argentina,Capital Federal,Villa Crespo,,,,3.0,2.0,1.0,72.0,70.0,179900.0,USD,,Departamento de 3 ambientes en Venta en Villa crespo,"3 AMBIENTES AL FRENTE CON BALCON (POSIBILIDADES DE HACER UN RICO ASADITO EN EL MISMO!). SEMIPISO.  EXCELENTE LUMINOSIDAD. COCINA COMEDOR CON MUCHA VENTILACION,AMPLIO Y COMODO. SOBRE AVDA. CORRIENTES. LO QUE SIGNIFICA SE PUEDE CONSEGUIR MEDIO DE TRANSPORTE A TODA HORA. AMPLIA OFERTA GASTRONOMICA POR LA ZONA. COMERCIALIZA CORRIENTES 4599 SRL 52721894Se deja constancia que las caracteristicas, medidas, expensas y superficies  consignadas son aproximadas, sujetos a verificación y/o ajuste. El precio del inmueble puede ser modificado sin previo aviso. Fotos de carácter no contractual. Las unidades publicadas están sujetas a disponibilidad.",Departamento,Venta
461,yqxJhJJXo6GkxrPc6/lwrQ==,Propiedad,2021-05-01,2021-06-05,2021-05-01,-35.5496569,-63.8202718,Argentina,La Pampa,Speluzzi,,,,3.0,2.0,1.0,,,42500.0,ARS,Mensual,Casa - Speluzzi,"Casa en alquiler en la Localidad de Speluzzi,  2 dormitorios; baño; cocina; Living / comedor; cochera semi-cubierta don parrilla y amplio parque.-<br><br>Disponible ya!!",Casa,Alquiler
462,JkmGLe1n+o7FTUJUjaya0g==,Propiedad,2021-04-10,2021-05-27,2021-04-10,-34.5992099,-58.4014622,Argentina,Capital Federal,Recoleta,,,,8.0,4.0,3.0,195.0,195.0,320000.0,USD,Mensual,Departamento - Recoleta,"8 ambientes en Recoleta ideal para expandirse en estos tiempos en donde la familia vive, trabaja y estudia en casa. <br>Amplio hall de recepción, living comedor con salida a balcón corrido a la calle.<br>Escritorio (o posible dormitorio), Living intimo que puede ser usado como estar, gimnasio o dormitorio. <br>Dos dormitorios, uno de ellos en suite. Amplio espacio de guardado en ambos ambientes.<br>Baño con ducha. <br>Soleada cocina con comedor diario, salida a espacio lavadero. <br>Escalera interna que lleva a una planta alta de 21 metros de construcción original con dos cuartos y un baño con ducha. Actualmente uno de los cuartos se usa de baulera.<br>El departamento tiene doble circulación, interna por pasillo y externa por galería.<br>Todo el departamento posee pisos de pinotea, Hall de entrada con calcareos en perfecto estado de conservación. <br>Calefacción por tiro balanceado, agua caliente por calefón. Todo el cableado eléctrico y las cañerías están hechas a nuevo. <br>Edificio de doble ancho, dos departamentos por piso. Encargado con vivienda.<br><br>Dimensiones.<br>Hall: 5.78 X2.50 m2<br>Living: 4.27 X4.25 m2<br>Comedor: 3.54 X4.25 m2<br>Escritorio: 5.34 X 3.32 m2<br>Hall intimo: 3.15 X 4.32<br>Dormitorio 1: 3.42 X 3.40 m2<br>Suite: 3.95 X 3.40 m2 <br>Cocina: 4.75 X 2.45 m2<br>Dormitorio Planta Alta: 2.60 X 2.45 m2<br>Dormitorio o baulera Planta Alta: 2 X 4.32 m2<br><br>Colectivos: , 12, 24, 26, 29, 39, 41, 57, 60, 61, 62, 64, 68, 75, 95, 99, 101, 106, 109, 111, 115, 118, 124, 132, 140, 152, 180, 188, 194<br>Subte: Facultad de Medicina (Línea D)<br><br><br><br>Toda la información y medidas provistas son aproximadas y deberán ratificarse con la documentación pertinente. Los impuestos y gastos expresados se refieren a la última información recabada y deberán confirmarse. Las fotografías no son vinculantes ni contractuales.<br>Esta operación inmobiliaria se encuentra a cargo y es objeto de intermediación y conclusión por parte del Corredor Inmobiliario matriculado Agustín Amidolare CPI 7556 | CMCPSI 6697.",Departamento,Venta
463,8rg90/du8uPK6XUKBl08bA==,Propiedad,2021-03-08,9999-12-31,2021-03-08,,,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,1.0,1.0,1.0,,,45000.0,USD,,Un ambiente dividido a la calle. Una cuadra del mar. Güemes,"<b>Un ambiente dividido a la calle. Una cuadra del mar. Güemes</b><br><br>Departamento de un ambiente en venta en G&uuml;emes y Av. Col&oacute;n.<br />
Un ambiente grande de 30 mts2.<br />
Cuenta con division, por lo que queda una habitaci&oacute;n y un comedor con cocina incorporada.<br />
Balcon saliente a la calle con vista lateral al mar.<br />
Agua caliente por caldera.<br />
Excelente vista a la loma de Stella Maris.<br />
Inmejorable ubicaci&oacute;n.<br />
Seguridad nocturna y camaras de seguridad con personal permanente y boton de p&aacute;nico.<br />
<br />
<br /><br><br> Características adicionales: <br>  <br><br> Ref#697274.",Departamento,Venta
464,r23tBoPt5yBjax/OBDxPkA==,Propiedad,2020-10-09,9999-12-31,2020-10-09,-37.111467,-56.872172,Argentina,Buenos Aires Costa Atlántica,Pinamar,,,,3.0,2.0,2.0,,,250000.0,USD,,Depto. 3 Amb. a la calle a estrenar s/Av. Bunge c/ balcón c/hidro y parrilla,"<br />
2 ba&ntilde;os (1 suitte) <br />
<br />
<br />
Amenites :<br />
&middot;SUM<br />
&middot;C/cocina<br />
&middot;Parrila y deck (Vista panoramica)<br />
&middot;Picina climatizada c/hidromasaje exterior<br />
&middot;Sauna<br />
&middot;Vestuario<br />
&middot;Gimnasio<br />
&middot;Sala de Juegos<br />
&middot;Plaza de juegos exterior<br />
&middot;Laundry<br /><br />
 - Cocina\n- Dormitorio en suite\n- Calefacción\n- Hidromasaje\n- Piscina\n- Solarium\n- Gimnasio\n- Parrilla\n- Sala de juegos\n- SUM\n- Agua corriente\n- Deck\n <br />
 Ref#570694.",Departamento,Venta
465,R/IRob3HWuNPY89i+dobMg==,Propiedad,2020-07-31,2020-07-31,2020-07-31,-34.407372,-58.631127,Argentina,Bs.As. G.B.A. Zona Norte,Tigre,Nordelta,Barrio El Yacht,,,,,,,257987.0,USD,Mensual,"Terreno Lote  en Venta ubicado en El Yacht, Nordelta","PRECIO DE CONTADO U$S 262.846 !!!!!!!!!!!
Yacht es un barrio ideal para los amantes de la náutica, brinda la posibilidad única de salir a navegar desde el jardín de tu casa. Se compone de lotes de 1000 m2 promedio, con posibilidad de amarra propia y acceso directo al Rio Luján. Cuenta además con un amplio Club House sobre una bahía con amarras, pileta, solarium, canchas de tenis y futbol.",Otro,Venta
466,oTbjBubXvtMr57NRBAoQBA==,Propiedad,2020-07-26,2020-07-27,2020-07-26,-34.5585311,-58.4620057,Argentina,Capital Federal,Belgrano,,,,3.0,2.0,1.0,53.0,53.0,27500.0,ARS,Mensual,Departamento de 3 ambientes en Belgrano - Roosevelt 2564,"Departamento de 3 ambientes en la mejor ubicacion!
<br>100mts de Av cabildo, y 100 mts de Monroe.
<br>Edificio cuidado con bajas expensas.
<br>Living comedor con piso de madera, ventana al patio interno del edificio.
<br>Cocina muy comoda con espacio para comedor diario o desayunador.
<br>Dos dormitorios con piso de madera, un baño completo. Lavadero independiente.
<br>Persianas en todas las ventanas, calefaccion por tiro balanceado.
<br>Edificio con ascensor. Sin cochera.
<br>Expensas $4200 / ABL $650 - feb2020 
<br><br><br><br><br>Para más información, llámanos al: 1147934500.<br><br>Martillero:<br>Martín Demián Soler Martínez<br>CUCICBA N°3901<br><br>Aviso publicado por Zárate Gestión Inmobiliaria desde Sumaprop.<br><br>Todas las medidas enunciadas son meramente orientativas, las medidas exactas serán las que se expresen en el respectivo título de propiedad de cada inmueble. Todas las fotos, imagenes y videos son meramente ilustrativos y no contractuales. La información publicada podrá sufrir cambios y/o actualizaciones.  Los precios enunciados son meramente orientativos y no contractuales.  © 2020 ZGI",Departamento,Alquiler
467,QVIUBFoTMU5a3hlHtDGuLw==,Propiedad,2021-01-14,2021-05-13,2021-01-14,-34.570114,-58.487096,Argentina,Capital Federal,Villa Urquiza,,,,3.0,2.0,1.0,64.0,58.0,148000.0,USD,,"Venta 3 ambientes con balcón corrido,  Villa Urquiza","Venta 3 ambientes excelente ubicación ,muy luminoso,  villa Urquiza Living -comedor (6.60x2.94) - con salida al balcón aterrazado (7.25x 1.10) - Dormitorio principal,  amplio placard, con salida al balcón corrido vista al pulmón de manzana abierto, muy luminoso y silencioso.- Dormitorio (3 x 2.25) con ventana y placard.- Hall distribuidor (3.30 x 0.80) - Cocina c/comedor diario , espacio para lavarropas con ventanal a aire luz - Baño completo -Transportes Cercanos: Colectivos:71, 90, 93, 107, 114, 127, 133, 140, 169, 176Sutes (Metro):JUAN MANUEL DE ROSAS (Línea B)En cumplimiento de las Leyes Provinciales vigentes que regulan el Corretaje Inmobiliario, Ley Nacional 25.028, Ley 22.802 de Lealtad Comercial, Ley 24.240 de Defensa al Consumidor, las normas del Código Civil y Comercial de la Nación y Constitucionales, los Asesores/ Gestores NO ejercen el corretaje inmobiliario. Todas las operaciones inmobiliarias son objeto de intermediación y conclusión por parte de los martilleros y corredores colegiados, cuyos datos se exhiben debajo del nombre de la inmobiliaria.",Departamento,Venta
468,aM8BqYllIySGYlXzKrPYqQ==,Propiedad,2020-08-05,2020-08-06,2020-08-05,-34.3612389,-58.7510164,Argentina,Bs.As. G.B.A. Zona Norte,Escobar,,,,,,,1072.0,,52000.0,USD,,Lote interno en área 4 Barrio San Matias Escobar Maschwitz,"San MatiasSan Matías está ubicado a la altura del km 44 de la Panamericana (ramal Escobar), a aprox 1500 metros de la autopista.Además, la ubicación privilegiada, anterior al emprendimiento El Cantón y al nuevo mega emprendimiento de Constantini (socio de Nordelta), cerca de futuros centros comerciales.¿POR QUÉ SAN MATÍAS?Por su excelente localización, cerca de futuros centros comerciales, recreativos y de salud.En la entrada de otros importantes emprendimientos residenciales.Abundante arboleda, añosa y de calidad.Sobre una barranca alta con magníficas vistas.Atractivas zonas comunes e infraestructura: lagunas, parques arbolados, SUM, tenis, fútbol.Accesible costo y modalidad de pago, sistema EIDICO.Canchas de golf en El Cantón y en el nuevo emprendimiento de Costantini.Accesos al río Luján, canal Arias y Río de la Plata.Fracción de 200 ha., en una zona de antiguas quintas residencialesSobre las barrancas que anteceden al río Luján, con añosas arboledas y magníficas vistas.Cuenta con más de 2.000 árboles distribuidos en 120 diferentes especiesEl proyecto tiene una superficie total de 200 has conformada por 5 áreas y cuenta con una vía rápida de 25 mts. de ancho.Sobre una barranca alta con magníficas vistas, con zonas comunes atractivas, lagunas y parques arbolados.",Lote,Venta
469,MA/ktmKFa9bZ2zbdJZoRHg==,Propiedad,2020-08-24,2020-08-25,2020-08-24,-37.9548019,-57.5548551,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,4.0,3.0,2.0,,,135000.0,USD,,"Duplex 7,5 frente - garage 118 m2 cub.","[RETASADO] Zacagnini - Excelente duples 4 ambientes, patio al frente (ideal para cerrar y generar un parque privado), cochera cubierta con acceso a la propiedad interno, amplio comedor diario con acceso directo a un livng al contrafrente. patio interno de luz con verde y parrilla que alimenta de luz la cocina, el living y el comedor. diario, cocina con ventilaci&oacute;n natural con parrilla a gas y toilette de recepci&oacute;n. En planta alta 3 dormitorios (principal con vestidor y balc&oacute;n privado), ba&ntilde;o completo con ba&ntilde;era y ventilaci&oacute;n natural. Mantenido por sus due&ntilde;o en excelente estado.<br /><br />
 - Comedor\n- Cocina\n- Jardín\n- Comedor diario\n- Living\n- Calefacción\n- Parrilla\n- Agua corriente\n- Desagüe cloacal\n- Gas natural\n- Pavimento\n- Luz\n- Vestidor\n- Toilette\n- Acepta mascotas\n- Luminoso\n <br />
 Ref#543762.",Casa,Venta
470,Bs7WbBl5GTWpwhy7fwB95g==,Propiedad,2021-02-03,9999-12-31,2021-02-03,-34.9238782,-56.1610702,Uruguay,Montevideo,,,,,,,,252.0,,610000.0,USD,Mensual,DOS  LOCALES EN VENTA EN PUNTA CARRETAS CON RENTA,"2  LOCALES COMERCIALES EN VENTA UBICADOS EN PUNTA CARRETAS, PROXIMO AL GOLF Y PUNTA CARRETAS SHOPPING<br><br><br>LOCAL 01 AL FRENTE  ALQUILADO EN   $45.000   <br>METRAJE  LOCAL  01:  SUBSUELO  55m2 +  PLANTA BAJA 50M2+ RETIRO FRONTAL 32M2 + PATIO 4M2  -  TOTAL 141M2<br><br><br>LOCAL 02 AL FRENTE  ALQUILADO EN   $40.000   <br>METRAJE  LOCAL  02:  SUBSUELO  47m2 +  PLANTA BAJA 42M2+ RETIRO FRONTAL 15M2 + PATIO 7M2  -  TOTAL 111M2<br><br><br><br>SE VENDEN TODOS LOS LOCALES JUNTOS CON RENTA, PRECIO DE VENTA  USD 610.000<br><br>SE VENDEN LOS LOCALES POR SEPARADO USD 305.000 CADA UNO <br><br><br><br>Afiliados a Cámara Inmobiliaria Uruguaya Nº933
<br>INMOBILIARIA GOLF 
<br>(00598) 27127373
<br>(00598) 99000005
<br>",Departamento,Venta
471,t5fNdlxS+aarkpqHIvgtCA==,Propiedad,2020-11-07,2020-11-07,2020-11-07,-34.4822719,-58.5035743,Argentina,Bs.As. G.B.A. Zona Norte,San Isidro,,,,3.0,2.0,1.0,,,280000.0,USD,Mensual,Acassuso - Departamento Venta USD 280.000,"Muy buen departamento en la mejor zona de Acasuso
Living / Comedor con salida a lindisimo balcon aterrazado con vista al rio
Dos dormitorios con buenos placares, piso con moquette.Baño completo 
Cocina muy bien equipada y lavadero aparte. Entrada principal con palier privado y entrada de servicio. Calefaccion central AA en el Living. Aberturas con persianas
Cochera cubierta y baulera

Miguens Propiedades
Mariana Miguens
CSI 4412

[Provista por Sistema Dixon | Código 12201652]",Departamento,Venta
472,HO2x7khIi085sveo/6Xwpw==,Propiedad,2020-11-07,2021-03-29,2020-11-07,,,Argentina,Santa Fe,Rosario,,,,,,,,,45000.0,USD,,BARRIO ABIERTO DON MATEO EN FUNES - TERRENO DE 548 M2 EN LA SEGUNDA ETAPA.,"<b>BARRIO ABIERTO DON MATEO EN FUNES - TERRENO DE 548 M2 EN LA SEGUNDA ETAPA.</b><br><br>DON MATEO // BARRIO CLASICO RESIDENCIAL DE FUNES<br />
<br />
TERRENO 548m2 - etapa 2.<br />
<br />
Entrega y Escritura inmediata<br />
<br />
Caracter&iacute;sticas del barrio:<br />
*Calles Asfaltadas<br />
*Forestaci&oacute;n<br />
*Alumbrado P&uacute;blico<br />
*Espacios Verdes<br />
<br />
Conexi&oacute;n Subterr&aacute;nea de Servicios:<br />
*Red de Agua Potable<br />
*Red de Gas NaturaL<br />
*Red El&eacute;ctrica Domiciliaria<br />
*Telefon&iacute;a e Internet<br />
<br />
Para conocerlo consultanos !<br />
<br />
+ info<br />
--------------------------------<br />
Contacto: <br />
Nu&ntilde;ez Lucas<br />
341-152619634<br />
<br />
AR Inversiones Negocios Inmobiliarios<br />
Mat 1388<br /><br><br> Características adicionales: <br>  <br><br> Ref#595574.",Lote,Venta
473,wayGgtRuC21GECf5sSdVVw==,Propiedad,2020-09-08,2021-07-12,2020-09-08,-34.6457070814,-58.6671638489,Argentina,Bs.As. G.B.A. Zona Oeste,Ituzaingó,,,,1.0,0.0,1.0,,,55000.0,USD,,Oficina en venta en Ituzaingo Norte,"""APTO CRÉDITO BANCO NACIÓN""
VENTA DE OFICINAS EN EXCELENTE ZONA COMERCIAL.
VENTA L/E
DISPONIBILIDAD 2 OFICINAS

Fuente: https://www.argencasas.com
 XINTEL(RJN-RJN-263)",Oficina,Venta
474,CIxkmKPZgh3NeVSVqqXujg==,Propiedad,2021-05-05,2021-05-15,2021-05-05,-34.9351589865,-57.9672195275,Argentina,Bs.As. G.B.A. Zona Sur,La Plata,,,,1.0,,1.0,,40.0,,,Mensual,Departamento alquiler temporario zona Hospital Italiano y parque San Martin La Plata,"Calle 54 entre 26 y 27 La Plata .  Alquiler temporario Zona Parque San Martin y Htal Italiano. <br>Departamento de 1 ambiente amplio de 42 mts aprox.  Piso 7.  Nuevo. <br>Cosnta de:  cocina completa , barra comedor en piedra granito con banquetas,  estar con 2 camas de 1 plaza, placard, 1  ante baño y baño completo, balcón.<br>Equipamiento:  cocina, heladera, lavarropas, electrodomésticos, vajilla completa,  1 Smart TV con servicio de WIFI.  <br>Ubicacion:  5 cuadras Htal Italiano,  zona Parque San Martin, a 12 cuadras de Catedral, Plaza Moreno y Municipalidad, 20 cuadras de Universidad Nacional La Plata ( centro)  y Casa de Gobierno Provincial,  Ubicado en zona residencial, <br>Requisitos: <br>Pago por adelantado, y deposito segun tiempo de estadia. <br>Estadía mínima 7 noches.  Consulte disponibilidad indicando Fechas de inicio y finalizacion de Estadia. ",Departamento,Alquiler
475,NnRkLWwkPPJxheShF2gzKQ==,Propiedad,2020-08-18,9999-12-31,2020-08-18,,,Argentina,Santa Fe,Rosario,,,,1.0,,1.0,,,55000.0,USD,,"VENDO MONOAMBIENTE A ESTRENAR, ZONA FACULTATIVA","ALEM 2446<br />
Monoambiente<br />
Contrafrente<br />
Piso 5<br />
34 m2<br />
55.000 USD <br />
Posesi&oacute;n inmediata<br />
<br />
CRISCI EMILIANO 3412164306 <br /><br />
 - Cocina\n- Living comedor\n- Quincho\n- Solarium\n- Desagüe cloacal\n- Internet\n- Pavimento\n- Teléfono\n- Luz\n- Seguridad\n- Luminoso\n- Agua Potable\n- Cochera fija cubierta\n <br />
 Ref#539937.",Departamento,Venta
476,CHPtA8AiwBcV7N0DDy6kfA==,Propiedad,2020-10-21,9999-12-31,2020-10-21,-34.3932118705,-58.8833371379,Argentina,Bs.As. G.B.A. Zona Norte,Pilar,Barrio Santa Elena - Pilar del Este,,,,4.0,2.0,560.0,100.0,120000.0,USD,Mensual,JMR Propiedades | Pilar del Este. Sta Elena | Casa en venta,"Venta con Renta. Casa a estrenar con muy buena distribución, desarrollada en una planta sobre lote de 560m2. Consta de: 
<br>Living comedor y cocina integrada, amplia zona de lavadero. Por pasillo, dormitorio en suite con vestidor y baño, dos dormitorios mas, baño completo y placard de blanco.
<br>En Exterior: Galería con parrilla, espacio para tender y muy lindo jardín.
<br>La casa cuenta con pisos de porcelanato y aberturas de aluminio.
<br>
<br>El Barrio cuenta con área deportiva; cancha de tenis, canchas de fútbol SUM y amplios espacios verdes, asi como también vigilancia privada, cerco perimetral de seguridad y redes subterráneos de servicios. 
<br>
<br>Las medidas declaradas son estimativas. La venta de este inmueble está sujeta a la tramitación del COTI de conformidad con la Normativa vigente por parte del propietario.",Casa,Venta
477,CV3q0b7ZN/O1hrFRFVUlGw==,Propiedad,2021-05-13,2021-07-13,2021-05-13,-34.65331268,-58.48390579,Argentina,Capital Federal,Parque Avellaneda,,,,,2.0,2.0,,,159000.0,USD,,Hermoso PH 3 amb en Pque Avellaneda! Gran terraza y quincho.,"Gran PH en Parque Avellaneda, desarrollado en 3 plantas. 
Todo luz y sol. Impecable estado! SIN EXPENSAS.

Planta baja:
- Acceso por puerta independiente.
- 2 bauleras cubiertas.
- Ingreso por escalera 1er piso

Primer piso:
- Hall de ingreso y balcón corrido sobre todo el frente de la propiedad.
- Living comedor súper luminoso, con calefacción por estufa de tiro balanceado.
- Cocina con doble mesada y doble bacha. Horno empotrado.
- Habitación principal con aire acondicionado y baño en suite. El baño cuenta también con estufa a gas y doble circulacion hacia el quincho. 
- 2da habitación con calefacción por estufa de tiro balanceado.
- Baño completo 
- Baño en suite de doble circulación entre la habitación principal y el quincho.
- Gran quincho vidriado con cocina (mesada de acero inoxidable y muebles) y calefacción por estufa de tiro balanceado. Parrilla en parte externa techada.

Planta alta:
- Lavadero independiente con termotanque a gas.
- Extensa terraza con gran vista abierta. 

La casa cuenta con Alarma instalada.

Quedamos atentos a tus consultas.

Información adicional:

Disposición: Frente
Las Medidas y Datos son a Título Informativo, las reales surgirán de los Títulos Correspondientes. El presente anuncio es solo a título informativo, pues la venta de dicho inmueble está supeditada a que el propietario tramite ante la AFIP el COTI (Código de Oferta de Transferencia de Inmuebles).

Matrícula CUCICBA 6281 - CSI 6047",PH,Venta
478,maoqlcNyZCsoEnt9Qo0zIA==,Propiedad,2020-12-15,2021-01-05,2020-12-15,-34.6009877,-58.5348732,Argentina,Bs.As. G.B.A. Zona Oeste,Tres de Febrero,,,,1.0,,1.0,30.0,,17000.0,ARS,Mensual,Departamento - Villa Saenz Peña,"ALQUILER MONOAMBIENTE!! <br><br>Departamento de un ambiente en excelente edificio con Sum semi cubierto, parrilla y terraza con ducha.<br><br>Ubicado sobre Beazley a 3 cuadras de Ameghino.<br><br>Cocina a Gas y Agua Caliente central.<br><br>Ideal para una persona o joven pareja!!<br><br>NO ACEPTA MASCOTA.<br><br><br>Alberto Mario Colonna CSM 1308<br>Maria Laura Colonna CUCICBA 7667",Departamento,Alquiler
479,CjfttMkk1x0aVBOUZywyGA==,Propiedad,2020-11-26,9999-12-31,2020-11-26,-31.3613863,-64.3372455,Argentina,Córdoba,La Calera,,,,2.0,,,,120.0,85000.0,USD,,ALTOS DE LA CALERA | CASA EN VENTA EN JULIO CORTAZAR AL 200,Casa en Venta en La Calera,Casa,Venta
480,eSEAArf1dWc9HsBGjbcmCA==,Propiedad,2021-04-08,9999-12-31,2021-04-08,-34.57768631,-58.40345764,Argentina,Capital Federal,Palermo,,,,,2.0,2.0,,,380000.0,USD,,"Vendo en Palermo, 3 ambientes balcón, patio y cochera","VENDO EN PALERMO.

DEPARTAMENTO DE 3 AMBIENTES, con BALCON Y PATIO. COCHERA A 50 M.
A REFACCIONAR.

PRECIO
u$s 380.000. 
Expensas: $ 27.000.

SUPERFICIE
149 m2 totales: 133 m2 cubiertos + 8 m2 de balcón + 8 m2 de patio.

AMBIENTES
* Living-comedor.
* Cocina + Comedor diario. 
* 2 dormitorios.
* 2 baños completos. 
* Lavadero. 
* Habitación de servicio. Puerta de servicio.
* Balcón.
* Patio.

* Servicios centralizados: agua caliente y calefacción por losa radiante.
* Encargado sin vivienda. 
* Vigilancia 24 hs. por Sistema Ojo de Halcón.

UBICACION
Avenida Figueroa Alcorta al 3400, en el barrio de Palermo.

Corredor Responsable: Alejandro F. Larocca - CUCICBA 6027

Información adicional:

Disposición: Frente",Departamento,Venta
481,fmeZjjxjQUjjFrsAQhAyVQ==,Propiedad,2021-02-03,2021-04-28,2021-02-03,-34.458335,-58.6324016,Argentina,Bs.As. G.B.A. Zona Norte,Tigre,General Pacheco,,,2.0,1.0,1.0,45.0,,30000.0,ARS,Mensual,DEPTO 2 AMBIENTES EN ALQUILER  EN GENERAL PACHECO - JAVIER QUINTANA INMOBILIARIA,"DEPTO 2 AMBIENTES EN ALQUILER  EN GENERAL PACHECO<br>Muy buena ubicación, compuesto por predio de 2 pisos con 4 unidades en cada uno.<br><br>Compuesto por: <br>Living- comedor, cocina, muebles bajos, lavadero, 1 dormitorio, 1 baño, balcón. <br><br>DETALLES: Pisos cerámico, aberturas de madera.<br><br>SERVICIOS: Pavimento. Luz. Agua corriente. Gas natural. <br><br>REQUISITOS DEL LOCADOR: <br>Depósito, garantía propietaria y gastos correspondientes a CERTIFICACIONES, CERTIFICADOS y SELLADOS. <br><br>En esta propiedad NO SE ACEPTAN MASCOTAS y NO HAY COCHERAS.<br><br>MEDIDAS y SUPERFICIES:<br>Superficie cub.: 45 m² aprox<br><br>*Las medidas consignadas no son exactas. Tienen un fin meramente orientativo, no vinculantes. Las medidas y superficies reales surgirán del título de propiedad. Las especificaciones de esta publicación pueden modificarse sin previo aviso.<br><br><br><br>*Las medidas consignadas no son exactas. Tienen un fin meramente orientativo, no vinculantes. Las medidas y superficies reales surgirán del título de propiedad. Las especificaciones de esta publicación pueden modificarse sin previo aviso. El inmueble se entregara en las condiciones vistas y exhibidas. Los planos o croquis de lo construido se encuentran sujeto a verificación.",Departamento,Alquiler
